Request_ID,Arrival_Time,Cylinder_No,Burst_Time,Prev_Head,Curr_Head,Request_Type,Queue_Len,Seek_Time
3656,3800.37,124,3,124,124,Write,4,0
3657,3801.71,82,6,124,82,Read,8,4.2
3658,3801.82,117,6,82,117,Write,4,3.5
3659,3802.19,174,1,117,174,Write,4,5.7
3660,3803.87,110,9,174,110,Write,6,6.4
3661,3804.51,120,9,110,120,Write,6,1
3662,3805.89,152,1,120,152,Read,6,3.2
3663,3807.01,183,10,152,183,Write,3,3.1
3664,3808.58,112,7,183,112,Read,3,7.1
3665,3809.81,191,4,112,191,Write,10,7.9
3666,3810.84,122,8,191,122,Read,3,6.9
3667,3811.07,156,8,122,156,Write,3,3.4
3668,3812.73,111,9,156,111,Read,4,4.5
3669,3813.98,89,2,111,89,Read,4,2.2
3670,3815.83,169,10,89,169,Write,8,8
3671,3816.11,47,7,169,47,Read,2,12.2
3672,3817.2,108,8,47,108,Read,3,6.1
3673,3818.81,179,7,108,179,Write,2,7.1
3674,3820.52,81,1,179,81,Read,1,9.8
3675,3821.17,78,7,81,78,Read,3,0.3
3676,3822.49,11,9,78,11,Read,8,6.7
3677,3823.91,87,10,11,87,Read,3,7.6
3678,3824.76,22,8,87,22,Write,9,6.5
3679,3826.45,96,5,22,96,Read,1,7.4
3680,3826.77,93,9,96,93,Write,5,0.3
3681,3827.72,144,4,93,144,Write,2,5.1
3682,3828.51,125,4,144,125,Write,7,1.9
3683,3828.64,130,3,125,130,Write,8,0.5
3684,3830.3,27,4,130,27,Write,6,10.3
3685,3832.21,85,1,27,85,Read,3,5.8
3686,3833.49,61,10,85,61,Read,5,2.4
3687,3835.19,30,7,61,30,Write,5,3.1
3688,3835.46,98,6,30,98,Write,9,6.8
3689,3837.05,171,5,98,171,Read,1,7.3
3690,3838.73,85,10,171,85,Write,9,8.6
3691,3840.32,142,1,85,142,Read,8,5.7
3692,3840.67,37,9,142,37,Read,10,10.5
3693,3841.34,32,8,37,32,Write,5,0.5
3694,3841.59,39,9,32,39,Read,6,0.7
3695,3841.74,118,8,39,118,Write,6,7.9
3696,3843.29,101,1,118,101,Read,8,1.7
3697,3845.14,49,5,101,49,Write,1,5.2
3698,3846.16,120,6,49,120,Write,3,7.1
3699,3846.63,101,5,120,101,Write,4,1.9
3700,3847.21,154,6,101,154,Read,2,5.3
3701,3848.04,0,6,154,0,Read,2,15.4
3702,3848.23,171,4,0,171,Write,8,17.1
3703,3848.55,20,5,171,20,Write,7,15.1
3704,3849.45,184,6,20,184,Read,7,16.4
3705,3850.15,123,1,184,123,Write,3,6.1
3706,3851.31,96,2,123,96,Read,8,2.7
3707,3852.26,11,6,96,11,Read,2,8.5
3708,3852.37,103,3,11,103,Read,7,9.2
3709,3853.96,176,7,103,176,Read,6,7.3
3710,3854.55,114,1,176,114,Write,6,6.2
3711,3854.74,146,2,114,146,Write,10,3.2
3712,3855.13,173,1,146,173,Read,8,2.7
3713,3855.79,69,8,173,69,Read,4,10.4
3714,3856.64,143,7,69,143,Read,8,7.4
3715,3857.43,171,9,143,171,Read,8,2.8
3716,3858.13,35,7,171,35,Write,9,13.6
3717,3859.43,152,8,35,152,Read,3,11.7
3718,3859.69,141,5,152,141,Write,2,1.1
3719,3861.19,125,1,141,125,Write,8,1.6
3720,3862.72,107,1,125,107,Read,10,1.8
3721,3862.84,125,9,107,125,Write,4,1.8
3722,3864.6,16,8,125,16,Write,1,10.9
3723,3864.97,71,8,16,71,Read,3,5.5
3724,3866.96,92,4,71,92,Read,4,2.1
3725,3868.82,13,2,92,13,Write,4,7.9
3726,3869.59,22,6,13,22,Read,4,0.9
3727,3870.15,54,2,22,54,Write,8,3.2
3728,3872,108,2,54,108,Write,3,5.4
3729,3873.26,87,7,108,87,Write,7,2.1
3730,3873.85,77,10,87,77,Write,9,1
3731,3875.3,110,1,77,110,Write,2,3.3
3732,3877.1,80,4,110,80,Read,7,3
3733,3878.9,13,7,80,13,Read,5,6.7
3734,3880.02,16,9,13,16,Write,2,0.3
3735,3881.28,76,3,16,76,Read,2,6
3736,3881.84,20,6,76,20,Read,3,5.6
3737,3881.96,136,10,20,136,Read,4,11.6
3738,3882.71,96,5,136,96,Write,8,4
3739,3883.56,190,1,96,190,Read,3,9.4
3740,3884.99,57,3,190,57,Write,9,13.3
3741,3885.26,84,9,57,84,Write,2,2.7
3742,3886.02,155,6,84,155,Read,4,7.1
3743,3886.19,145,1,155,145,Read,8,1
3744,3887.31,129,9,145,129,Read,7,1.6
3745,3888.33,95,1,129,95,Read,2,3.4
3746,3889.23,67,2,95,67,Write,5,2.8
3747,3891.15,67,2,67,67,Read,9,0
3748,3892.36,169,10,67,169,Read,3,10.2
3749,3892.9,118,3,169,118,Write,9,5.1
3750,3893.73,148,7,118,148,Write,5,3
3751,3894.37,103,7,148,103,Read,8,4.5
3752,3895.21,1,6,103,1,Write,6,10.2
3753,3896.03,47,2,1,47,Write,5,4.6
3754,3897.12,31,2,47,31,Write,10,1.6
3755,3898.54,165,3,31,165,Read,4,13.4
3756,3900.17,72,3,165,72,Write,2,9.3
3757,3901.06,65,1,72,65,Read,8,0.7
3758,3901.77,88,1,65,88,Read,8,2.3
3759,3903.44,153,3,88,153,Write,1,6.5
3760,3903.67,197,10,153,197,Read,3,4.4
3761,3904.44,0,5,197,0,Read,8,19.7
3762,3905.24,181,2,0,181,Write,10,18.1
3763,3905.65,126,10,181,126,Read,2,5.5
3764,3906.22,51,1,126,51,Read,7,7.5
3765,3907.02,178,10,51,178,Write,5,12.7
3766,3908.46,49,8,178,49,Write,4,12.9
3767,3910.06,182,5,49,182,Write,7,13.3
3768,3910.39,23,6,182,23,Write,7,15.9
3769,3912.21,130,3,23,130,Read,9,10.7
3770,3912.49,73,4,130,73,Write,7,5.7
3771,3912.64,1,10,73,1,Read,10,7.2
3772,3913.73,87,9,1,87,Write,5,8.6
3773,3914.34,97,4,87,97,Read,2,1
3774,3916,109,3,97,109,Read,2,1.2
3775,3917.03,106,8,109,106,Read,4,0.3
3776,3919,56,9,106,56,Read,9,5
3777,3919.35,53,1,56,53,Write,2,0.3
3778,3920.42,94,6,53,94,Read,1,4.1
3779,3922.36,96,6,94,96,Write,2,0.2
3780,3922.47,197,6,96,197,Write,9,10.1
3781,3924.11,73,3,197,73,Write,3,12.4
3782,3925.73,147,5,73,147,Read,7,7.4
3783,3926.82,18,4,147,18,Write,8,12.9
3784,3926.93,68,1,18,68,Write,2,5
3785,3928.83,131,5,68,131,Write,10,6.3
3786,3929.03,139,8,131,139,Read,1,0.8
3787,3929.21,35,2,139,35,Read,4,10.4
3788,3929.92,157,8,35,157,Read,4,12.2
3789,3931.15,101,9,157,101,Read,1,5.6
3790,3933.02,126,4,101,126,Write,1,2.5
3791,3934.04,168,6,126,168,Read,4,4.2
3792,3934.71,102,10,168,102,Write,8,6.6
3793,3936.39,132,10,102,132,Read,9,3
3794,3938.34,44,4,132,44,Read,5,8.8
3795,3940.14,55,7,44,55,Read,3,1.1
3796,3941.48,47,4,55,47,Read,5,0.8
3797,3941.69,24,3,47,24,Read,9,2.3
3798,3943.13,123,9,24,123,Read,4,9.9
3799,3944.2,21,4,123,21,Read,7,10.2
3800,3945.64,57,6,21,57,Write,5,3.6
3801,3946.02,28,9,57,28,Read,8,2.9
3802,3948.01,14,6,28,14,Write,3,1.4
3803,3949.72,123,7,14,123,Read,6,10.9
3804,3951.61,112,1,123,112,Write,10,1.1
3805,3953.37,39,4,112,39,Read,8,7.3
3806,3953.54,29,1,39,29,Write,4,1
3807,3955.45,105,4,29,105,Write,8,7.6
3808,3957.06,28,8,105,28,Write,1,7.7
3809,3958.4,35,9,28,35,Read,4,0.7
3810,3960.26,73,7,35,73,Write,4,3.8
3811,3962.15,193,2,73,193,Read,8,12
3812,3962.27,44,3,193,44,Write,7,14.9
3813,3962.67,158,6,44,158,Write,10,11.4
3814,3963.23,6,8,158,6,Write,10,15.2
3815,3964.87,191,9,6,191,Read,4,18.5
3816,3965.63,92,9,191,92,Write,1,9.9
3817,3966.07,188,3,92,188,Write,1,9.6
3818,3966.71,188,6,188,188,Read,3,0
3819,3967.35,3,6,188,3,Write,1,18.5
3820,3967.49,24,6,3,24,Write,7,2.1
3821,3968.11,10,2,24,10,Read,4,1.4
3822,3969.53,15,8,10,15,Write,4,0.5
3823,3970.38,3,7,15,3,Write,1,1.2
3824,3971.21,65,6,3,65,Write,3,6.2
3825,3971.38,140,8,65,140,Write,9,7.5
3826,3972.27,111,8,140,111,Read,5,2.9
3827,3972.46,69,2,111,69,Write,3,4.2
3828,3973.42,16,9,69,16,Read,5,5.3
3829,3974.44,23,9,16,23,Read,9,0.7
3830,3975.52,143,3,23,143,Read,3,12
3831,3976.93,37,3,143,37,Read,5,10.6
3832,3978.77,180,2,37,180,Write,5,14.3
3833,3979.61,14,4,180,14,Read,6,16.6
3834,3979.97,111,1,14,111,Write,10,9.7
3835,3981.43,80,2,111,80,Write,7,3.1
3836,3981.92,190,5,80,190,Read,3,11
3837,3982.11,197,3,190,197,Write,2,0.7
3838,3983.33,50,5,197,50,Write,6,14.7
3839,3985.24,83,8,50,83,Read,3,3.3
3840,3985.38,108,8,83,108,Write,8,2.5
3841,3986.65,94,4,108,94,Write,10,1.4
3842,3987.67,64,2,94,64,Write,4,3
3843,3989.28,93,5,64,93,Write,8,2.9
3844,3989.6,60,5,93,60,Read,10,3.3
3845,3990.17,132,9,60,132,Write,8,7.2
3846,3991.36,16,7,132,16,Write,7,11.6
3847,3992.93,136,5,16,136,Write,6,12
3848,3994.55,46,10,136,46,Read,7,9
3849,3995.73,166,1,46,166,Write,5,12
3850,3996.38,55,6,166,55,Read,4,11.1
3851,3997.69,195,6,55,195,Write,4,14
3852,3999.31,16,2,195,16,Read,10,17.9
3853,4000.81,133,4,16,133,Write,1,11.7
3854,4002.45,25,5,133,25,Write,8,10.8
3855,4003.33,37,4,25,37,Read,1,1.2
3856,4003.73,40,10,37,40,Read,5,0.3
3857,4004.76,87,9,40,87,Read,3,4.7
3858,4005.18,106,10,87,106,Read,3,1.9
3859,4006.37,141,5,106,141,Write,5,3.5
3860,4008.06,159,6,141,159,Read,3,1.8
3861,4008.25,20,7,159,20,Read,10,13.9
3862,4008.79,20,8,20,20,Write,4,0
3863,4009.11,163,4,20,163,Read,4,14.3
3864,4009.81,56,2,163,56,Read,5,10.7
3865,4010.71,86,1,56,86,Read,6,3
3866,4011.93,114,3,86,114,Write,9,2.8
3867,4012.22,59,2,114,59,Read,9,5.5
3868,4013.45,130,5,59,130,Write,7,7.1
3869,4014.77,177,4,130,177,Write,3,4.7
3870,4016.68,98,8,177,98,Write,9,7.9
3871,4017.5,42,7,98,42,Write,9,5.6
3872,4018.86,120,3,42,120,Write,4,7.8
3873,4019.21,58,1,120,58,Read,8,6.2
3874,4020.05,154,1,58,154,Write,4,9.6
3875,4020.74,169,9,154,169,Write,1,1.5
3876,4022.03,145,2,169,145,Write,10,2.4
3877,4024.02,195,10,145,195,Read,2,5
3878,4025.61,82,9,195,82,Read,9,11.3
3879,4026.53,84,3,82,84,Write,4,0.2
3880,4027.75,34,3,84,34,Read,5,5
3881,4029.48,18,1,34,18,Write,4,1.6
3882,4031.26,164,7,18,164,Read,10,14.6
3883,4031.57,33,7,164,33,Read,3,13.1
3884,4033.56,107,1,33,107,Write,5,7.4
3885,4034.5,16,8,107,16,Write,2,9.1
3886,4035.38,192,4,16,192,Read,3,17.6
3887,4035.52,20,9,192,20,Write,2,17.2
3888,4036.87,88,10,20,88,Read,2,6.8
3889,4038.35,121,8,88,121,Read,3,3.3
3890,4038.79,1,4,121,1,Write,4,12
3891,4040.46,39,3,1,39,Read,6,3.8
3892,4040.57,97,8,39,97,Read,6,5.8
3893,4041.32,20,9,97,20,Read,5,7.7
3894,4041.99,71,6,20,71,Write,4,5.1
3895,4043.01,74,8,71,74,Write,4,0.3
3896,4044.24,87,10,74,87,Write,7,1.3
3897,4044.66,155,8,87,155,Write,6,6.8
3898,4045.14,128,8,155,128,Read,5,2.7
3899,4046.28,37,1,128,37,Write,4,9.1
3900,4047.46,138,7,37,138,Write,3,10.1
3901,4047.61,133,9,138,133,Write,4,0.5
3902,4048.29,4,2,133,4,Write,6,12.9
3903,4049.16,164,7,4,164,Read,10,16
3904,4049.39,20,10,164,20,Write,6,14.4
3905,4050.73,70,4,20,70,Write,9,5
3906,4051.2,43,4,70,43,Write,9,2.7
3907,4052.22,137,8,43,137,Write,8,9.4
3908,4052.33,192,8,137,192,Read,5,5.5
3909,4052.49,7,2,192,7,Read,4,18.5
3910,4052.79,194,2,7,194,Read,4,18.7
3911,4054.52,193,6,194,193,Read,10,0.1
3912,4055.96,110,6,193,110,Read,1,8.3
3913,4056.74,108,2,110,108,Read,3,0.2
3914,4057.98,47,6,108,47,Write,3,6.1
3915,4059.64,7,4,47,7,Read,1,4
3916,4060.35,114,3,7,114,Write,8,10.7
3917,4060.63,131,8,114,131,Write,5,1.7
3918,4062.2,99,3,131,99,Read,10,3.2
3919,4063.59,96,1,99,96,Write,9,0.3
3920,4064.36,14,5,96,14,Read,2,8.2
3921,4065.16,74,3,14,74,Write,8,6
3922,4065.64,34,4,74,34,Read,7,4
3923,4067.57,160,4,34,160,Read,2,12.6
3924,4068.81,93,10,160,93,Read,5,6.7
3925,4069.81,77,1,93,77,Read,4,1.6
3926,4069.98,73,8,77,73,Write,3,0.4
3927,4070.6,22,9,73,22,Read,3,5.1
3928,4072.19,26,10,22,26,Write,1,0.4
3929,4072.63,104,5,26,104,Write,1,7.8
3930,4073.68,12,2,104,12,Write,10,9.2
3931,4074.54,176,10,12,176,Write,8,16.4
3932,4075.39,100,3,176,100,Read,1,7.6
3933,4076.2,137,2,100,137,Write,2,3.7
3934,4077.73,47,2,137,47,Read,8,9
3935,4079.08,138,9,47,138,Write,2,9.1
3936,4080.92,92,2,138,92,Write,4,4.6
3937,4082.89,190,9,92,190,Write,7,9.8
3938,4084.49,111,6,190,111,Read,6,7.9
3939,4085.9,103,4,111,103,Write,1,0.8
3940,4086.94,129,9,103,129,Write,10,2.6
3941,4087.3,36,2,129,36,Read,5,9.3
3942,4088.25,12,7,36,12,Read,10,2.4
3943,4090.04,196,3,12,196,Write,5,18.4
3944,4090.92,61,3,196,61,Read,2,13.5
3945,4092.75,163,1,61,163,Read,6,10.2
3946,4094.36,132,7,163,132,Write,9,3.1
3947,4094.58,137,5,132,137,Read,8,0.5
3948,4095.98,10,2,137,10,Read,6,12.7
3949,4097.34,147,5,10,147,Read,6,13.7
3950,4099.2,51,8,147,51,Read,1,9.6
3951,4099.62,17,6,51,17,Read,1,3.4
3952,4099.75,131,5,17,131,Write,7,11.4
3953,4100.52,56,10,131,56,Read,2,7.5
3954,4101.16,11,3,56,11,Write,5,4.5
3955,4102.81,169,2,11,169,Read,8,15.8
3956,4104.19,164,2,169,164,Read,7,0.5
3957,4105.76,45,5,164,45,Read,1,11.9
3958,4107.34,40,6,45,40,Read,7,0.5
3959,4108.28,143,7,40,143,Write,4,10.3
3960,4109.13,23,3,143,23,Read,3,12
3961,4110.44,122,3,23,122,Read,6,9.9
3962,4112.01,156,10,122,156,Read,9,3.4
3963,4112.74,110,3,156,110,Write,5,4.6
3964,4112.93,45,10,110,45,Read,5,6.5
3965,4114.69,120,9,45,120,Read,8,7.5
3966,4115.36,60,4,120,60,Write,10,6
3967,4116.77,127,2,60,127,Write,8,6.7
3968,4118.6,147,4,127,147,Read,6,2
3969,4119.3,151,4,147,151,Write,2,0.4
3970,4120.71,134,9,151,134,Write,6,1.7
3971,4121.67,97,5,134,97,Read,10,3.7
3972,4121.87,76,2,97,76,Read,1,2.1
3973,4123.52,106,6,76,106,Read,5,3
3974,4125.19,18,5,106,18,Write,6,8.8
3975,4126.81,137,3,18,137,Read,5,11.9
3976,4126.99,56,5,137,56,Write,8,8.1
3977,4127.52,100,9,56,100,Write,1,4.4
3978,4129.24,176,9,100,176,Read,4,7.6
3979,4131.08,26,6,176,26,Write,2,15
3980,4132.4,147,8,26,147,Read,5,12.1
3981,4134.34,127,8,147,127,Write,9,2
3982,4135,25,4,127,25,Write,4,10.2
3983,4136.6,161,2,25,161,Write,3,13.6
3984,4136.79,117,2,161,117,Write,5,4.4
3985,4138.68,42,6,117,42,Write,2,7.5
3986,4139.79,114,6,42,114,Write,9,7.2
3987,4141.45,23,10,114,23,Read,5,9.1
3988,4142.89,73,3,23,73,Read,4,5
3989,4144.45,124,9,73,124,Read,10,5.1
3990,4146.14,6,8,124,6,Write,7,11.8
3991,4146.61,164,2,6,164,Read,5,15.8
3992,4148.58,177,4,164,177,Read,8,1.3
3993,4150.54,158,10,177,158,Write,7,1.9
3994,4151.89,159,3,158,159,Write,7,0.1
3995,4153.61,182,6,159,182,Read,6,2.3
3996,4154.02,191,8,182,191,Read,2,0.9
3997,4155.28,116,10,191,116,Read,4,7.5
3998,4157.24,159,9,116,159,Read,8,4.3
3999,4158.11,85,5,159,85,Read,9,7.4
4000,4159.94,72,3,85,72,Read,10,1.3
4001,4161.5,147,3,72,147,Read,4,7.5
4002,4163.03,79,6,147,79,Read,6,6.8
4003,4164.93,4,5,79,4,Read,5,7.5
4004,4166.25,174,7,4,174,Write,10,17
4005,4166.43,136,10,174,136,Write,6,3.8
4006,4167.95,4,2,136,4,Read,5,13.2
4007,4168.41,40,2,4,40,Write,5,3.6
4008,4168.85,175,9,40,175,Write,2,13.5
4009,4169.55,197,7,175,197,Read,10,2.2
4010,4171.25,135,7,197,135,Read,1,6.2
4011,4172.01,149,6,135,149,Read,6,1.4
4012,4172.72,96,6,149,96,Write,7,5.3
4013,4174.64,53,7,96,53,Write,1,4.3
4014,4175.94,23,2,53,23,Read,7,3
4015,4177.55,65,3,23,65,Write,10,4.2
4016,4179.31,101,10,65,101,Read,1,3.6
4017,4180.91,174,2,101,174,Write,2,7.3
4018,4181.15,33,7,174,33,Write,5,14.1
4019,4181.44,180,6,33,180,Read,2,14.7
4020,4183.18,177,9,180,177,Write,3,0.3
4021,4183.43,162,3,177,162,Read,4,1.5
4022,4184.28,152,1,162,152,Read,4,1
4023,4184.65,198,2,152,198,Write,2,4.6
4024,4185.15,91,4,198,91,Read,3,10.7
4025,4187.02,1,9,91,1,Write,10,9
4026,4187.35,53,6,1,53,Read,2,5.2
4027,4188.37,64,5,53,64,Write,4,1.1
4028,4189.39,27,5,64,27,Write,8,3.7
4029,4190.71,102,2,27,102,Write,6,7.5
4030,4191.57,155,3,102,155,Write,6,5.3
4031,4192.56,133,6,155,133,Write,2,2.2
4032,4194.45,0,9,133,0,Read,2,13.3
4033,4195.07,48,3,0,48,Write,3,4.8
4034,4195.99,140,2,48,140,Read,2,9.2
4035,4196.89,118,4,140,118,Read,6,2.2
4036,4197.12,62,1,118,62,Write,7,5.6
4037,4197.86,97,5,62,97,Read,6,3.5
4038,4199.82,142,10,97,142,Write,4,4.5
4039,4201.54,26,2,142,26,Read,3,11.6
4040,4203.02,122,1,26,122,Write,6,9.6
4041,4203.93,28,1,122,28,Read,2,9.4
4042,4205.54,96,6,28,96,Write,9,6.8
4043,4205.98,108,9,96,108,Write,10,1.2
4044,4206.61,22,8,108,22,Write,1,8.6
4045,4207.11,9,2,22,9,Write,9,1.3
4046,4208.44,184,4,9,184,Read,3,17.5
4047,4210.12,10,8,184,10,Read,4,17.4
4048,4211.88,100,3,10,100,Read,8,9
4049,4212.87,13,10,100,13,Write,9,8.7
4050,4213.66,160,8,13,160,Write,9,14.7
4051,4214.41,173,7,160,173,Read,9,1.3
4052,4215.04,55,8,173,55,Read,5,11.8
4053,4215.42,55,3,55,55,Read,4,0
4054,4216.78,163,10,55,163,Write,9,10.8
4055,4217.8,95,5,163,95,Write,9,6.8
4056,4219.22,13,8,95,13,Write,1,8.2
4057,4221.2,100,5,13,100,Read,5,8.7
4058,4222.42,195,7,100,195,Write,3,9.5
4059,4223.89,160,7,195,160,Read,7,3.5
4060,4225.82,98,8,160,98,Read,2,6.2
4061,4227.81,199,7,98,199,Read,10,10.1
4062,4227.94,94,9,199,94,Write,8,10.5
4063,4228.24,49,10,94,49,Read,1,4.5
4064,4228.91,105,9,49,105,Read,3,5.6
4065,4229.51,112,8,105,112,Read,7,0.7
4066,4231.3,127,8,112,127,Read,1,1.5
4067,4232.28,83,1,127,83,Read,6,4.4
4068,4234.03,74,7,83,74,Read,7,0.9
4069,4234.96,162,8,74,162,Read,10,8.8
4070,4236.2,173,3,162,173,Write,8,1.1
4071,4236.58,50,6,173,50,Read,8,12.3
4072,4238.5,161,3,50,161,Read,10,11.1
4073,4239.41,141,10,161,141,Write,1,2
4074,4241.3,29,8,141,29,Write,8,11.2
4075,4241.4,182,5,29,182,Write,5,15.3
4076,4242.74,129,9,182,129,Write,3,5.3
4077,4244.28,93,9,129,93,Read,7,3.6
4078,4246.1,25,3,93,25,Write,10,6.8
4079,4247.19,44,9,25,44,Write,2,1.9
4080,4249.09,65,2,44,65,Write,7,2.1
4081,4249.36,161,10,65,161,Read,7,9.6
4082,4250.95,94,8,161,94,Write,3,6.7
4083,4251.3,178,5,94,178,Write,1,8.4
4084,4252.14,157,3,178,157,Read,3,2.1
4085,4253.21,52,2,157,52,Read,8,10.5
4086,4253.61,56,1,52,56,Write,7,0.4
4087,4254.91,66,5,56,66,Write,3,1
4088,4255.24,166,5,66,166,Write,8,10
4089,4255.48,113,5,166,113,Read,10,5.3
4090,4256.22,24,2,113,24,Write,8,8.9
4091,4256.73,9,1,24,9,Read,4,1.5
4092,4258.32,83,8,9,83,Read,4,7.4
4093,4258.44,132,3,83,132,Read,9,4.9
4094,4259.43,18,9,132,18,Write,3,11.4
4095,4260.34,11,1,18,11,Read,8,0.7
4096,4261.7,97,6,11,97,Read,3,8.6
4097,4263.54,33,3,97,33,Read,10,6.4
4098,4265.37,82,1,33,82,Read,8,4.9
4099,4266.83,133,1,82,133,Read,9,5.1
4100,4268.3,27,3,133,27,Read,4,10.6
4101,4269.22,176,3,27,176,Read,4,14.9
4102,4269.4,2,5,176,2,Write,9,17.4
4103,4270.66,48,2,2,48,Read,2,4.6
4104,4271.69,7,7,48,7,Write,8,4.1
4105,4272.28,141,6,7,141,Write,1,13.4
4106,4273.59,46,2,141,46,Read,1,9.5
4107,4274.4,59,5,46,59,Write,1,1.3
4108,4275.55,69,1,59,69,Read,1,1
4109,4276.85,141,6,69,141,Read,8,7.2
4110,4278.63,4,3,141,4,Write,5,13.7
4111,4280.48,39,2,4,39,Write,9,3.5
4112,4280.77,197,1,39,197,Write,4,15.8
4113,4282.68,88,10,197,88,Write,10,10.9
4114,4283.05,82,5,88,82,Write,7,0.6
4115,4283.52,43,2,82,43,Write,2,3.9
4116,4284.05,41,9,43,41,Write,2,0.2
4117,4284.98,189,2,41,189,Read,3,14.8
4118,4286.05,68,7,189,68,Read,6,12.1
4119,4287.26,132,7,68,132,Write,3,6.4
4120,4288.23,100,2,132,100,Read,1,3.2
4121,4289.84,54,5,100,54,Read,4,4.6
4122,4291.61,150,10,54,150,Write,8,9.6
4123,4292.65,177,7,150,177,Read,10,2.7
4124,4294.57,81,10,177,81,Write,9,9.6
4125,4294.86,133,3,81,133,Write,6,5.2
4126,4295.64,169,4,133,169,Write,5,3.6
4127,4296.94,52,10,169,52,Read,4,11.7
4128,4298.5,8,2,52,8,Read,3,4.4
4129,4299.43,134,10,8,134,Read,9,12.6
4130,4300.17,34,10,134,34,Write,5,10
4131,4300.28,12,1,34,12,Write,8,2.2
4132,4302.09,124,7,12,124,Write,9,11.2
4133,4303.4,107,10,124,107,Read,10,1.7
4134,4304.12,110,3,107,110,Write,9,0.3
4135,4305.07,134,4,110,134,Read,7,2.4
4136,4306.03,99,1,134,99,Write,2,3.5
4137,4307.8,51,7,99,51,Read,6,4.8
4138,4309.62,55,6,51,55,Read,6,0.4
4139,4310.55,73,10,55,73,Read,5,1.8
4140,4312.49,161,8,73,161,Write,8,8.8
4141,4314.1,101,9,161,101,Read,6,6
4142,4315.94,148,1,101,148,Write,1,4.7
4143,4317.89,172,8,148,172,Write,5,2.4
4144,4318.07,28,5,172,28,Write,6,14.4
4145,4319.62,7,6,28,7,Read,1,2.1
4146,4320.58,74,1,7,74,Read,1,6.7
4147,4321.19,170,6,74,170,Read,8,9.6
4148,4322.75,187,6,170,187,Read,6,1.7
4149,4324.36,76,5,187,76,Read,4,11.1
4150,4325.5,23,7,76,23,Read,1,5.3
4151,4325.91,141,5,23,141,Write,1,11.8
4152,4327.57,77,1,141,77,Write,4,6.4
4153,4328.03,144,1,77,144,Write,5,6.7
4154,4329.72,77,10,144,77,Write,4,6.7
4155,4329.84,82,8,77,82,Write,10,0.5
4156,4331.23,145,2,82,145,Read,5,6.3
4157,4332.9,106,3,145,106,Read,8,3.9
4158,4334.21,182,1,106,182,Write,4,7.6
4159,4335.82,67,8,182,67,Read,1,11.5
4160,4336.51,148,8,67,148,Write,6,8.1
4161,4338.07,27,5,148,27,Write,5,12.1
4162,4338.28,93,6,27,93,Read,6,6.6
4163,4338.55,51,6,93,51,Write,4,4.2
4164,4340.16,83,3,51,83,Read,5,3.2
4165,4340.47,190,7,83,190,Read,2,10.7
4166,4341.44,199,7,190,199,Read,2,0.9
4167,4342.06,15,3,199,15,Write,10,18.4
4168,4342.84,53,3,15,53,Read,9,3.8
4169,4343.95,188,4,53,188,Read,6,13.5
4170,4344.34,147,4,188,147,Write,7,4.1
4171,4345.66,84,4,147,84,Write,7,6.3
4172,4346.19,29,2,84,29,Write,7,5.5
4173,4347.17,188,8,29,188,Read,3,15.9
4174,4348.47,9,2,188,9,Read,3,17.9
4175,4350.34,13,3,9,13,Read,1,0.4
4176,4351.91,53,4,13,53,Write,3,4
4177,4353.43,41,10,53,41,Read,9,1.2
4178,4354.19,166,8,41,166,Read,2,12.5
4179,4354.74,64,6,166,64,Read,6,10.2
4180,4354.85,142,1,64,142,Read,6,7.8
4181,4356.73,93,1,142,93,Read,7,4.9
4182,4357.19,170,2,93,170,Write,5,7.7
4183,4357.3,33,10,170,33,Read,9,13.7
4184,4358.62,103,4,33,103,Read,9,7
4185,4359.74,13,10,103,13,Read,2,9
4186,4361.67,88,1,13,88,Read,5,7.5
4187,4362.61,92,10,88,92,Write,4,0.4
4188,4364.22,24,4,92,24,Read,8,6.8
4189,4365.13,158,8,24,158,Write,10,13.4
4190,4366.08,130,1,158,130,Read,2,2.8
4191,4366.25,166,7,130,166,Read,9,3.6
4192,4367.72,3,1,166,3,Read,10,16.3
4193,4368.23,130,8,3,130,Read,10,12.7
4194,4368.69,166,9,130,166,Write,5,3.6
4195,4370.06,72,10,166,72,Read,4,9.4
4196,4371.58,39,5,72,39,Read,8,3.3
4197,4372.87,13,1,39,13,Read,10,2.6
4198,4373.43,41,1,13,41,Read,8,2.8
4199,4375.21,8,4,41,8,Write,6,3.3
4200,4376.82,53,4,8,53,Write,3,4.5
4201,4376.97,94,5,53,94,Read,3,4.1
4202,4377.93,188,4,94,188,Read,5,9.4
4203,4378.06,168,2,188,168,Write,4,2
4204,4378.26,103,3,168,103,Read,3,6.5
4205,4378.53,15,7,103,15,Write,8,8.8
4206,4378.65,79,3,15,79,Read,4,6.4
4207,4380.63,190,6,79,190,Read,3,11.1
4208,4382.35,128,7,190,128,Read,2,6.2
4209,4382.88,61,9,128,61,Read,2,6.7
4210,4383.33,168,5,61,168,Write,2,10.7
4211,4384.55,92,8,168,92,Read,3,7.6
4212,4386.17,131,7,92,131,Read,1,3.9
4213,4386.79,83,9,131,83,Read,7,4.8
4214,4388.44,149,4,83,149,Write,3,6.6
4215,4389.26,60,10,149,60,Read,7,8.9
4216,4390.78,50,1,60,50,Read,8,1
4217,4391.3,38,5,50,38,Read,10,1.2
